frameID,emotion,label
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00887.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00889.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00884.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00899.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01016.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00984.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01004.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00983.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01005.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00981.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01003.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01020.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01015.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01017.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01019.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00980.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00979.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train00982.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01177.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01184.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01191.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01189.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01214.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01160.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01213.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01148.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01153.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01200.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01172.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01178.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01154.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01166.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01190.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01147.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01159.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01221.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01149.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01171.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01161.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01183.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01173.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01241.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01274.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01226.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01240.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01242.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01234.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01268.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01229.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01231.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01256.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01275.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01281.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01230.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01265.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01235.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01227.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01228.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01273.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01280.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01225.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01360.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01401.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01387.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01362.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01353.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01388.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01346.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01412.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01345.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01411.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01407.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01348.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01389.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01399.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01351.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01354.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01393.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01352.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01413.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01349.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01361.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01400.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01405.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01337.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01355.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01347.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02427.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02428.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02228.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02259.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02651.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02624.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02180.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01991.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02438.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02425.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02527.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02204.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02246.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02221.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02329.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02614.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02348.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02299.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02191.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02394.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01894.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02206.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02216.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02300.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01990.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02452.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02383.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02529.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02489.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02625.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02440.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02390.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01898.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02293.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02642.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02171.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02421.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02351.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02347.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02366.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02317.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02453.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02485.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02318.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02306.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02616.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02388.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02547.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02541.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02546.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02350.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02426.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02170.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02212.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02650.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02420.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02414.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02490.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02213.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02528.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02443.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02408.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02437.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02386.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02199.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02486.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02411.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02323.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02186.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02203.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02225.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02247.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01895.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02545.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02222.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02219.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02643.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02419.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02387.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02185.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02384.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02435.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02273.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02447.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02324.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02352.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02389.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02272.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02319.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02641.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02223.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01904.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01902.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02208.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02207.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02227.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02305.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01903.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01899.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02413.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02257.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02330.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02488.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02215.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02307.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02226.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02192.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01905.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02487.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02267.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02444.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01901.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02268.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02615.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02434.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02441.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02429.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02623.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02218.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02356.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02392.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02393.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01997.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02224.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02415.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02258.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01717.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01750.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01510.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01603.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01710.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01735.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01713.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01731.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01757.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01511.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01709.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01605.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01890.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01889.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01715.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01738.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01729.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01740.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01604.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01634.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01714.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01711.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01719.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01718.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01733.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01739.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01737.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01736.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01716.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01734.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01708.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01712.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01751.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01892.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01756.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01512.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01752.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01732.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01730.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02135.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02042.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02123.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02134.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02147.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02131.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02069.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02111.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02087.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02080.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02065.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02013.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02154.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02106.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02081.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02052.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02066.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02104.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02046.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02011.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02148.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02159.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02146.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02153.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02090.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02105.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02117.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02068.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02012.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02152.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02110.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02122.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02086.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02073.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02164.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02088.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02072.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02158.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02136.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02071.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02126.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02070.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02784.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02805.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02996.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02811.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02995.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02586.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02610.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02580.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02571.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02595.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02570.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02573.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02585.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02574.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02462.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02691.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02561.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02594.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02579.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02560.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02598.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02604.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02463.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02609.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02613.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02562.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02597.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train02569.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01992.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01998.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01422.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01421.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01224.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01318.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01218.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01217.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01219.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01196.jpg,happy,1
drive/MyDrive/Colab Notebooks/Emotion Detection/happy/train01179.jpg,happy,1
